"gvkey","date","followers","ID"
23252,20170214,7001,"23252 20170214"
23252,20170215,7002,"23252 20170215"
23252,20170216,7008,"23252 20170216"
23252,20170217,7008,"23252 20170217"
23252,20170218,7008,"23252 20170218"
23252,20170219,7006,"23252 20170219"
23252,20170220,7006,"23252 20170220"
23252,20170221,7003,"23252 20170221"
23252,20170222,7001,"23252 20170222"
23252,20170223,7000,"23252 20170223"
23252,20170224,6999,"23252 20170224"
23252,20170225,7007,"23252 20170225"
23252,20170226,7006,"23252 20170226"
23252,20170227,7009,"23252 20170227"
23252,20170228,7008,"23252 20170228"
23252,20170301,7020,"23252 20170301"
23252,20170302,7019,"23252 20170302"
23252,20170303,7020,"23252 20170303"
23252,20170304,7022,"23252 20170304"
23252,20170305,7021,"23252 20170305"
23252,20170306,7024,"23252 20170306"
23252,20170307,7025,"23252 20170307"
23252,20170308,7028,"23252 20170308"
23252,20170309,7030,"23252 20170309"
23252,20170310,7030,"23252 20170310"
23252,20170311,7035,"23252 20170311"
23252,20170312,7034,"23252 20170312"
23252,20170313,7036,"23252 20170313"
23252,20170314,7036,"23252 20170314"
23252,20170315,7038,"23252 20170315"
23252,20170316,7039,"23252 20170316"
23252,20170317,7041,"23252 20170317"
23252,20170318,7043,"23252 20170318"
23252,20170319,7044,"23252 20170319"
23252,20170320,7045,"23252 20170320"
23252,20170321,7047,"23252 20170321"
23252,20170322,7047,"23252 20170322"
23252,20170323,7050,"23252 20170323"
23252,20170324,7050,"23252 20170324"
23252,20170325,7049,"23252 20170325"
23252,20170326,7051,"23252 20170326"
23252,20170327,7055,"23252 20170327"
23252,20170328,7055,"23252 20170328"
23252,20170329,7055,"23252 20170329"
23252,20170330,7058,"23252 20170330"
23252,20170331,7057,"23252 20170331"
23252,20170403,7060,"23252 20170403"
23252,20170405,7057,"23252 20170405"
23252,20170407,7064,"23252 20170407"
23252,20170410,7073,"23252 20170410"
23252,20170412,7076,"23252 20170412"
23252,20170413,7079,"23252 20170413"
23252,20170416,7082,"23252 20170416"
23252,20170417,7083,"23252 20170417"
23252,20170418,7083,"23252 20170418"
23252,20170421,7089,"23252 20170421"
23252,20170424,7089,"23252 20170424"
23252,20170425,7092,"23252 20170425"
23252,20170426,7092,"23252 20170426"
23252,20170503,7098,"23252 20170503"
23252,20170504,7098,"23252 20170504"
23252,20170506,7098,"23252 20170506"
23252,20170508,7100,"23252 20170508"
23252,20170511,7104,"23252 20170511"
23252,20170512,7108,"23252 20170512"
23252,20170515,7113,"23252 20170515"
23252,20170516,7117,"23252 20170516"
23252,20170517,7118,"23252 20170517"
23252,20170519,7121,"23252 20170519"
23252,20170522,7118,"23252 20170522"
23252,20170523,7121,"23252 20170523"
23252,20170524,7120,"23252 20170524"
23252,20170530,7124,"23252 20170530"
23252,20170531,7124,"23252 20170531"
23252,20170601,7124,"23252 20170601"
23252,20170602,7124,"23252 20170602"
23252,20170606,7130,"23252 20170606"
23252,20170607,7129,"23252 20170607"
23252,20170608,7128,"23252 20170608"
23252,20170612,7125,"23252 20170612"
23252,20170614,7126,"23252 20170614"
23252,20170616,7129,"23252 20170616"
23252,20170619,7132,"23252 20170619"
23252,20170620,7133,"23252 20170620"
23252,20170622,7136,"23252 20170622"
23252,20170623,7138,"23252 20170623"
23252,20170627,7140,"23252 20170627"
23252,20170629,7143,"23252 20170629"
23252,20170630,7144,"23252 20170630"
24468,20170102,13165,"24468 20170102"
24468,20170103,13175,"24468 20170103"
24468,20170104,13212,"24468 20170104"
24468,20170105,13222,"24468 20170105"
24468,20170106,13239,"24468 20170106"
24468,20170109,13289,"24468 20170109"
24468,20170110,13329,"24468 20170110"
24468,20170112,13359,"24468 20170112"
24468,20170113,13365,"24468 20170113"
24468,20170117,13418,"24468 20170117"
24468,20170118,13452,"24468 20170118"
24468,20170119,13473,"24468 20170119"
24468,20170120,13499,"24468 20170120"
24468,20170123,13535,"24468 20170123"
24468,20170124,13553,"24468 20170124"
24468,20170125,13573,"24468 20170125"
24468,20170126,13602,"24468 20170126"
24468,20170127,13624,"24468 20170127"
24468,20170130,13667,"24468 20170130"
24468,20170131,13689,"24468 20170131"
24468,20170201,13701,"24468 20170201"
24468,20170202,13721,"24468 20170202"
24468,20170203,13744,"24468 20170203"
24468,20170206,13779,"24468 20170206"
24468,20170207,13800,"24468 20170207"
24468,20170208,13813,"24468 20170208"
24468,20170209,13821,"24468 20170209"
24468,20170210,13832,"24468 20170210"
24468,20170213,13868,"24468 20170213"
24468,20170214,13876,"24468 20170214"
24468,20170215,13895,"24468 20170215"
24468,20170216,13908,"24468 20170216"
24468,20170217,13918,"24468 20170217"
24468,20170220,13941,"24468 20170220"
24468,20170221,13949,"24468 20170221"
24468,20170222,13983,"24468 20170222"
24468,20170223,13997,"24468 20170223"
24468,20170224,14008,"24468 20170224"
24468,20170226,14016,"24468 20170226"
24468,20170227,14030,"24468 20170227"
24468,20170228,14039,"24468 20170228"
24468,20170301,14055,"24468 20170301"
24468,20170302,14065,"24468 20170302"
24468,20170303,14071,"24468 20170303"
24468,20170304,14095,"24468 20170304"
24468,20170305,14101,"24468 20170305"
24468,20170306,14126,"24468 20170306"
24468,20170307,14133,"24468 20170307"
24468,20170308,14143,"24468 20170308"
24468,20170309,14160,"24468 20170309"
24468,20170310,14177,"24468 20170310"
24468,20170313,14198,"24468 20170313"
24468,20170314,14227,"24468 20170314"
24468,20170315,14243,"24468 20170315"
24468,20170316,14254,"24468 20170316"
24468,20170317,14281,"24468 20170317"
24468,20170320,14307,"24468 20170320"
24468,20170321,14329,"24468 20170321"
24468,20170322,14339,"24468 20170322"
24468,20170323,14356,"24468 20170323"
24468,20170324,14372,"24468 20170324"
24468,20170327,14419,"24468 20170327"
24468,20170328,14444,"24468 20170328"
24468,20170329,14461,"24468 20170329"
24468,20170330,14474,"24468 20170330"
24468,20170331,14495,"24468 20170331"
24468,20170401,14499,"24468 20170401"
24468,20170402,14501,"24468 20170402"
24468,20170403,14521,"24468 20170403"
24468,20170404,14524,"24468 20170404"
24468,20170405,14538,"24468 20170405"
24468,20170406,14551,"24468 20170406"
24468,20170407,14570,"24468 20170407"
24468,20170410,14593,"24468 20170410"
24468,20170411,14595,"24468 20170411"
24468,20170412,14609,"24468 20170412"
24468,20170413,14621,"24468 20170413"
24468,20170414,14635,"24468 20170414"
24468,20170415,14634,"24468 20170415"
24468,20170417,14644,"24468 20170417"
24468,20170418,14653,"24468 20170418"
24468,20170419,14664,"24468 20170419"
24468,20170420,14679,"24468 20170420"
24468,20170421,14748,"24468 20170421"
24468,20170422,14748,"24468 20170422"
24468,20170423,14748,"24468 20170423"
24468,20170424,14750,"24468 20170424"
24468,20170425,14779,"24468 20170425"
24468,20170426,14796,"24468 20170426"
24468,20170427,14811,"24468 20170427"
24468,20170428,14832,"24468 20170428"
24468,20170502,14874,"24468 20170502"
24468,20170503,14882,"24468 20170503"
24468,20170504,14889,"24468 20170504"
24468,20170505,14898,"24468 20170505"
24468,20170508,14936,"24468 20170508"
24468,20170509,14939,"24468 20170509"
24468,20170510,14965,"24468 20170510"
24468,20170511,14975,"24468 20170511"
24468,20170512,14984,"24468 20170512"
24468,20170514,14992,"24468 20170514"
24468,20170515,14993,"24468 20170515"
24468,20170516,15007,"24468 20170516"
24468,20170517,15032,"24468 20170517"
24468,20170518,15052,"24468 20170518"
24468,20170519,15067,"24468 20170519"
24468,20170522,15090,"24468 20170522"
24468,20170523,15099,"24468 20170523"
24468,20170524,15112,"24468 20170524"
24468,20170525,15113,"24468 20170525"
24468,20170526,15120,"24468 20170526"
24468,20170529,15142,"24468 20170529"
24468,20170530,15147,"24468 20170530"
24468,20170531,15149,"24468 20170531"
24468,20170601,15158,"24468 20170601"
24468,20170602,15170,"24468 20170602"
24468,20170605,15227,"24468 20170605"
24468,20170606,15239,"24468 20170606"
24468,20170607,15246,"24468 20170607"
24468,20170608,15257,"24468 20170608"
24468,20170609,15275,"24468 20170609"
24468,20170610,15285,"24468 20170610"
24468,20170613,15311,"24468 20170613"
24468,20170614,15336,"24468 20170614"
24468,20170615,15344,"24468 20170615"
24468,20170616,15370,"24468 20170616"
24468,20170617,15382,"24468 20170617"
24468,20170619,15394,"24468 20170619"
24468,20170620,15403,"24468 20170620"
24468,20170621,15440,"24468 20170621"
24468,20170622,15455,"24468 20170622"
24468,20170623,15466,"24468 20170623"
24468,20170625,15497,"24468 20170625"
24468,20170626,15505,"24468 20170626"
24468,20170627,15520,"24468 20170627"
24468,20170628,15548,"24468 20170628"
24468,20170629,15573,"24468 20170629"
24468,20170630,15581,"24468 20170630"
24800,20170102,334721,"24800 20170102"
24800,20170103,334863,"24800 20170103"
24800,20170104,335079,"24800 20170104"
24800,20170105,335806,"24800 20170105"
24800,20170106,335878,"24800 20170106"
24800,20170107,336911,"24800 20170107"
24800,20170108,337348,"24800 20170108"
24800,20170109,337833,"24800 20170109"
24800,20170110,338180,"24800 20170110"
24800,20170111,338586,"24800 20170111"
24800,20170112,338846,"24800 20170112"
24800,20170113,339391,"24800 20170113"
24800,20170116,340521,"24800 20170116"
24800,20170117,340878,"24800 20170117"
24800,20170118,341352,"24800 20170118"
24800,20170119,341720,"24800 20170119"
24800,20170123,343241,"24800 20170123"
24800,20170124,343359,"24800 20170124"
24800,20170127,344522,"24800 20170127"
24800,20170130,345792,"24800 20170130"
24800,20170131,345811,"24800 20170131"
24800,20170202,345803,"24800 20170202"
24800,20170203,345825,"24800 20170203"
24800,20170207,345764,"24800 20170207"
24800,20170208,345753,"24800 20170208"
24800,20170209,345738,"24800 20170209"
24800,20170210,345740,"24800 20170210"
24800,20170213,345751,"24800 20170213"
24800,20170214,345706,"24800 20170214"
24800,20170215,345691,"24800 20170215"
24800,20170216,345692,"24800 20170216"
24800,20170217,345711,"24800 20170217"
24800,20170220,345771,"24800 20170220"
24800,20170221,345765,"24800 20170221"
24800,20170222,345754,"24800 20170222"
24800,20170223,345746,"24800 20170223"
24800,20170224,345825,"24800 20170224"
24800,20170225,345870,"24800 20170225"
24800,20170226,345923,"24800 20170226"
24800,20170227,345964,"24800 20170227"
24800,20170228,346035,"24800 20170228"
24800,20170301,346130,"24800 20170301"
24800,20170302,346254,"24800 20170302"
24800,20170303,346358,"24800 20170303"
24800,20170306,346564,"24800 20170306"
24800,20170307,346631,"24800 20170307"
24800,20170308,346655,"24800 20170308"
24800,20170309,346653,"24800 20170309"
24800,20170310,346757,"24800 20170310"
24800,20170314,346754,"24800 20170314"
24800,20170315,346758,"24800 20170315"
24800,20170316,346809,"24800 20170316"
24800,20170320,347104,"24800 20170320"
24800,20170321,347176,"24800 20170321"
24800,20170322,347223,"24800 20170322"
24800,20170323,347433,"24800 20170323"
24800,20170324,347498,"24800 20170324"
24800,20170327,347571,"24800 20170327"
24800,20170328,347599,"24800 20170328"
24800,20170329,347652,"24800 20170329"
24800,20170330,347661,"24800 20170330"
24800,20170331,347699,"24800 20170331"
24800,20170403,347737,"24800 20170403"
24800,20170404,347741,"24800 20170404"
24800,20170405,347811,"24800 20170405"
24800,20170406,347873,"24800 20170406"
24800,20170407,347893,"24800 20170407"
24800,20170410,347977,"24800 20170410"
24800,20170412,348077,"24800 20170412"
24800,20170413,348085,"24800 20170413"
24800,20170417,348242,"24800 20170417"
24800,20170418,348265,"24800 20170418"
24800,20170419,348411,"24800 20170419"
24800,20170420,348446,"24800 20170420"
24800,20170421,348692,"24800 20170421"
24800,20170422,348692,"24800 20170422"
24800,20170424,348737,"24800 20170424"
24800,20170425,348796,"24800 20170425"
24800,20170426,348830,"24800 20170426"
24800,20170427,348944,"24800 20170427"
24800,20170503,349402,"24800 20170503"
24800,20170504,349452,"24800 20170504"
24800,20170505,349727,"24800 20170505"
24800,20170508,350099,"24800 20170508"
24800,20170509,350157,"24800 20170509"
24800,20170510,350244,"24800 20170510"
24800,20170511,350322,"24800 20170511"
24800,20170512,350418,"24800 20170512"
24800,20170515,350809,"24800 20170515"
24800,20170516,350980,"24800 20170516"
24800,20170517,351256,"24800 20170517"
24800,20170518,351531,"24800 20170518"
24800,20170519,351556,"24800 20170519"
24800,20170522,351887,"24800 20170522"
24800,20170523,352168,"24800 20170523"
24800,20170524,352331,"24800 20170524"
24800,20170525,352502,"24800 20170525"
24800,20170526,352980,"24800 20170526"
24800,20170528,352991,"24800 20170528"
24800,20170529,353081,"24800 20170529"
24800,20170530,353212,"24800 20170530"
24800,20170531,353258,"24800 20170531"
24800,20170601,353495,"24800 20170601"
24800,20170602,353534,"24800 20170602"
24800,20170605,353634,"24800 20170605"
24800,20170606,353713,"24800 20170606"
24800,20170608,353846,"24800 20170608"
24800,20170609,353863,"24800 20170609"
24800,20170612,353934,"24800 20170612"
24800,20170613,353962,"24800 20170613"
24800,20170615,354445,"24800 20170615"
24800,20170616,354804,"24800 20170616"
24800,20170619,355281,"24800 20170619"
24800,20170620,355531,"24800 20170620"
24800,20170622,355764,"24800 20170622"
24800,20170623,355889,"24800 20170623"
24800,20170624,356002,"24800 20170624"
24800,20170626,356288,"24800 20170626"
24800,20170627,356355,"24800 20170627"
24800,20170628,356439,"24800 20170628"
24800,20170629,356512,"24800 20170629"
24800,20170630,356549,"24800 20170630"
25124,20170104,3054,"25124 20170104"
25124,20170106,3065,"25124 20170106"
25124,20170109,3074,"25124 20170109"
25124,20170110,3076,"25124 20170110"
25124,20170116,3095,"25124 20170116"
25124,20170120,3128,"25124 20170120"
25124,20170123,3140,"25124 20170123"
25124,20170125,3145,"25124 20170125"
25124,20170126,3149,"25124 20170126"
25124,20170201,3174,"25124 20170201"
25124,20170202,3175,"25124 20170202"
25124,20170203,3182,"25124 20170203"
25124,20170206,3186,"25124 20170206"
25124,20170207,3192,"25124 20170207"
25124,20170209,3194,"25124 20170209"
25124,20170213,3204,"25124 20170213"
25124,20170221,3232,"25124 20170221"
25124,20170222,3236,"25124 20170222"
25124,20170223,3237,"25124 20170223"
25124,20170228,3249,"25124 20170228"
25124,20170301,3254,"25124 20170301"
25124,20170302,3257,"25124 20170302"
25124,20170306,3271,"25124 20170306"
25124,20170307,3274,"25124 20170307"
25124,20170308,3279,"25124 20170308"
25124,20170310,3286,"25124 20170310"
25124,20170313,3295,"25124 20170313"
25124,20170314,3298,"25124 20170314"
25124,20170315,3299,"25124 20170315"
25124,20170316,3307,"25124 20170316"
25124,20170321,3320,"25124 20170321"
25124,20170322,3326,"25124 20170322"
25124,20170323,3326,"25124 20170323"
25124,20170324,3331,"25124 20170324"
25124,20170328,3337,"25124 20170328"
25124,20170329,3345,"25124 20170329"
25124,20170331,3351,"25124 20170331"
25124,20170404,3363,"25124 20170404"
25124,20170405,3370,"25124 20170405"
25124,20170406,3376,"25124 20170406"
25124,20170407,3376,"25124 20170407"
25124,20170410,3384,"25124 20170410"
25124,20170412,3392,"25124 20170412"
25124,20170413,3393,"25124 20170413"
25124,20170417,3393,"25124 20170417"
25124,20170419,3397,"25124 20170419"
25124,20170420,3400,"25124 20170420"
25124,20170421,3408,"25124 20170421"
25124,20170424,3409,"25124 20170424"
25124,20170426,3419,"25124 20170426"
25124,20170503,3438,"25124 20170503"
25124,20170508,3454,"25124 20170508"
25124,20170509,3456,"25124 20170509"
25124,20170516,3485,"25124 20170516"
25124,20170518,3489,"25124 20170518"
25124,20170519,3491,"25124 20170519"
25124,20170521,3493,"25124 20170521"
25124,20170522,3494,"25124 20170522"
25124,20170523,3497,"25124 20170523"
25124,20170524,3500,"25124 20170524"
25124,20170530,3524,"25124 20170530"
25124,20170614,3569,"25124 20170614"
25124,20170620,3587,"25124 20170620"
25340,20170101,11590,"25340 20170101"
25340,20170102,11599,"25340 20170102"
25340,20170103,11610,"25340 20170103"
25340,20170104,11616,"25340 20170104"
25340,20170105,11625,"25340 20170105"
25340,20170106,11630,"25340 20170106"
25340,20170107,11644,"25340 20170107"
25340,20170109,11658,"25340 20170109"
25340,20170110,11659,"25340 20170110"
25340,20170111,11664,"25340 20170111"
25340,20170112,11682,"25340 20170112"
25340,20170113,11694,"25340 20170113"
25340,20170114,11697,"25340 20170114"
25340,20170115,11712,"25340 20170115"
25340,20170116,11717,"25340 20170116"
25340,20170117,11729,"25340 20170117"
25340,20170118,11735,"25340 20170118"
25340,20170119,11743,"25340 20170119"
25340,20170120,11762,"25340 20170120"
25340,20170121,11773,"25340 20170121"
25340,20170122,11772,"25340 20170122"
25340,20170123,11781,"25340 20170123"
25340,20170124,11791,"25340 20170124"
25340,20170125,11810,"25340 20170125"
25340,20170126,11820,"25340 20170126"
25340,20170127,11830,"25340 20170127"
25340,20170128,11839,"25340 20170128"
25340,20170129,11847,"25340 20170129"
25340,20170201,11866,"25340 20170201"
25340,20170202,11869,"25340 20170202"
25340,20170203,11864,"25340 20170203"
25340,20170204,11872,"25340 20170204"
25340,20170205,11886,"25340 20170205"
25340,20170206,11893,"25340 20170206"
25340,20170207,11901,"25340 20170207"
25340,20170208,11905,"25340 20170208"
25340,20170209,11908,"25340 20170209"
25340,20170210,11918,"25340 20170210"
25340,20170211,11924,"25340 20170211"
25340,20170212,11929,"25340 20170212"
25340,20170213,11929,"25340 20170213"
25340,20170214,11942,"25340 20170214"
25340,20170215,11954,"25340 20170215"
25340,20170216,11953,"25340 20170216"
25340,20170217,11958,"25340 20170217"
25340,20170218,11956,"25340 20170218"
25340,20170219,11959,"25340 20170219"
25340,20170220,11957,"25340 20170220"
25340,20170221,11966,"25340 20170221"
25340,20170222,11972,"25340 20170222"
25340,20170223,11976,"25340 20170223"
25340,20170224,11979,"25340 20170224"
25340,20170225,11981,"25340 20170225"
25340,20170226,11985,"25340 20170226"
25340,20170227,11992,"25340 20170227"
25340,20170228,11999,"25340 20170228"
25340,20170301,12000,"25340 20170301"
25340,20170303,12023,"25340 20170303"
25340,20170306,12042,"25340 20170306"
25340,20170308,12052,"25340 20170308"
25340,20170310,12072,"25340 20170310"
25340,20170313,12084,"25340 20170313"
25340,20170314,12090,"25340 20170314"
25340,20170315,12097,"25340 20170315"
25340,20170316,12104,"25340 20170316"
25340,20170317,12108,"25340 20170317"
25340,20170320,12122,"25340 20170320"
25340,20170321,12121,"25340 20170321"
25340,20170322,12121,"25340 20170322"
25340,20170327,12139,"25340 20170327"
25340,20170328,12148,"25340 20170328"
25340,20170329,12153,"25340 20170329"
25340,20170330,12168,"25340 20170330"
25340,20170331,12176,"25340 20170331"
25340,20170401,12174,"25340 20170401"
25340,20170403,12183,"25340 20170403"
25340,20170404,12186,"25340 20170404"
25340,20170405,12191,"25340 20170405"
25340,20170406,12197,"25340 20170406"
25340,20170407,12199,"25340 20170407"
25340,20170409,12200,"25340 20170409"
25340,20170410,12208,"25340 20170410"
25340,20170411,12210,"25340 20170411"
25340,20170412,12216,"25340 20170412"
25340,20170413,12215,"25340 20170413"
25340,20170414,12221,"25340 20170414"
25340,20170417,12240,"25340 20170417"
25340,20170418,12241,"25340 20170418"
25340,20170419,12253,"25340 20170419"
25340,20170420,12263,"25340 20170420"
25340,20170421,12284,"25340 20170421"
25340,20170424,12288,"25340 20170424"
25340,20170425,12289,"25340 20170425"
25340,20170427,12296,"25340 20170427"
25340,20170428,12299,"25340 20170428"
25340,20170503,12320,"25340 20170503"
25340,20170504,12319,"25340 20170504"
25340,20170505,12327,"25340 20170505"
25340,20170508,12341,"25340 20170508"
25340,20170509,12343,"25340 20170509"
25340,20170510,12355,"25340 20170510"
25340,20170511,12355,"25340 20170511"
25340,20170512,12364,"25340 20170512"
25340,20170515,12371,"25340 20170515"
25340,20170516,12376,"25340 20170516"
25340,20170517,12382,"25340 20170517"
25340,20170518,12381,"25340 20170518"
25340,20170519,12384,"25340 20170519"
25340,20170522,12408,"25340 20170522"
25340,20170523,12421,"25340 20170523"
25340,20170524,12429,"25340 20170524"
25340,20170526,12427,"25340 20170526"
25340,20170529,12435,"25340 20170529"
25340,20170531,12449,"25340 20170531"
25340,20170601,12458,"25340 20170601"
25340,20170603,12459,"25340 20170603"
25340,20170604,12459,"25340 20170604"
25340,20170605,12460,"25340 20170605"
25340,20170606,12473,"25340 20170606"
25340,20170607,12480,"25340 20170607"
25340,20170608,12483,"25340 20170608"
25340,20170610,12501,"25340 20170610"
25340,20170613,12516,"25340 20170613"
25340,20170615,12523,"25340 20170615"
25340,20170616,12537,"25340 20170616"
25340,20170617,12536,"25340 20170617"
25340,20170618,12537,"25340 20170618"
25340,20170619,12539,"25340 20170619"
25340,20170621,12556,"25340 20170621"
25340,20170622,12565,"25340 20170622"
25340,20170623,12565,"25340 20170623"
25340,20170624,12567,"25340 20170624"
25340,20170625,12570,"25340 20170625"
25340,20170626,12575,"25340 20170626"
25340,20170627,12576,"25340 20170627"
25340,20170628,12579,"25340 20170628"
25340,20170629,12583,"25340 20170629"
25405,20170109,1258,"25405 20170109"
25405,20170111,1262,"25405 20170111"
25405,20170113,1265,"25405 20170113"
25405,20170116,1270,"25405 20170116"
25405,20170118,1271,"25405 20170118"
25405,20170119,1274,"25405 20170119"
25405,20170120,1273,"25405 20170120"
25405,20170123,1269,"25405 20170123"
25405,20170124,1273,"25405 20170124"
25405,20170125,1277,"25405 20170125"
25405,20170201,1278,"25405 20170201"
25405,20170203,1281,"25405 20170203"
25405,20170208,1286,"25405 20170208"
25405,20170213,1288,"25405 20170213"
25405,20170214,1289,"25405 20170214"
25405,20170215,1289,"25405 20170215"
25405,20170217,1293,"25405 20170217"
25405,20170220,1296,"25405 20170220"
25405,20170228,1306,"25405 20170228"
25405,20170301,1307,"25405 20170301"
25405,20170302,1311,"25405 20170302"
25405,20170303,1312,"25405 20170303"
25405,20170306,1313,"25405 20170306"
25405,20170307,1316,"25405 20170307"
25405,20170308,1318,"25405 20170308"
25405,20170309,1320,"25405 20170309"
25405,20170310,1320,"25405 20170310"
25405,20170313,1323,"25405 20170313"
25405,20170320,1337,"25405 20170320"
25405,20170321,1343,"25405 20170321"
25405,20170328,1351,"25405 20170328"
25405,20170404,1357,"25405 20170404"
25405,20170406,1361,"25405 20170406"
25405,20170407,1363,"25405 20170407"
25405,20170410,1365,"25405 20170410"
25405,20170417,1373,"25405 20170417"
25405,20170419,1376,"25405 20170419"
25405,20170420,1376,"25405 20170420"
25405,20170424,1387,"25405 20170424"
25405,20170426,1387,"25405 20170426"
25405,20170428,1390,"25405 20170428"
25405,20170503,1391,"25405 20170503"
25405,20170508,1398,"25405 20170508"
25405,20170511,1404,"25405 20170511"
25405,20170515,1407,"25405 20170515"
25405,20170516,1409,"25405 20170516"
25405,20170517,1409,"25405 20170517"
25405,20170522,1415,"25405 20170522"
25405,20170524,1415,"25405 20170524"
25405,20170525,1421,"25405 20170525"
25405,20170531,1428,"25405 20170531"
25405,20170605,1432,"25405 20170605"
25405,20170606,1435,"25405 20170606"
25405,20170612,1431,"25405 20170612"
25405,20170620,1444,"25405 20170620"
25405,20170621,1444,"25405 20170621"
25405,20170623,1447,"25405 20170623"
25405,20170626,1448,"25405 20170626"
25405,20170627,1449,"25405 20170627"
26011,20170101,7236,"26011 20170101"
26011,20170102,7238,"26011 20170102"
26011,20170103,7241,"26011 20170103"
26011,20170104,7240,"26011 20170104"
26011,20170105,7256,"26011 20170105"
26011,20170106,7257,"26011 20170106"
26011,20170107,7260,"26011 20170107"
26011,20170108,7259,"26011 20170108"
26011,20170109,7262,"26011 20170109"
26011,20170110,7266,"26011 20170110"
26011,20170111,7262,"26011 20170111"
26011,20170112,7263,"26011 20170112"
26011,20170113,7262,"26011 20170113"
26011,20170114,7269,"26011 20170114"
26011,20170115,7274,"26011 20170115"
26011,20170116,7280,"26011 20170116"
26011,20170117,7279,"26011 20170117"
26011,20170118,7279,"26011 20170118"
26011,20170119,7283,"26011 20170119"
26011,20170120,7292,"26011 20170120"
26011,20170121,7285,"26011 20170121"
26011,20170122,7286,"26011 20170122"
26011,20170123,7283,"26011 20170123"
26011,20170124,7285,"26011 20170124"
26011,20170125,7291,"26011 20170125"
26011,20170126,7290,"26011 20170126"
26011,20170127,7293,"26011 20170127"
26011,20170128,7298,"26011 20170128"
26011,20170129,7308,"26011 20170129"
26011,20170130,7309,"26011 20170130"
26011,20170131,7314,"26011 20170131"
26011,20170201,7318,"26011 20170201"
26011,20170202,7316,"26011 20170202"
26011,20170203,7317,"26011 20170203"
26011,20170204,7313,"26011 20170204"
26011,20170205,7317,"26011 20170205"
26011,20170206,7324,"26011 20170206"
26011,20170207,7321,"26011 20170207"
26011,20170208,7328,"26011 20170208"
26011,20170209,7329,"26011 20170209"
26011,20170210,7334,"26011 20170210"
26011,20170211,7324,"26011 20170211"
26011,20170212,7324,"26011 20170212"
26011,20170213,7333,"26011 20170213"
26011,20170214,7330,"26011 20170214"
26011,20170215,7330,"26011 20170215"
26011,20170216,7334,"26011 20170216"
26011,20170217,7337,"26011 20170217"
26011,20170218,7342,"26011 20170218"
26011,20170219,7336,"26011 20170219"
26011,20170220,7347,"26011 20170220"
26011,20170221,7359,"26011 20170221"
26011,20170222,7360,"26011 20170222"
26011,20170223,7367,"26011 20170223"
26011,20170224,7368,"26011 20170224"
26011,20170225,7365,"26011 20170225"
26011,20170226,7361,"26011 20170226"
26011,20170227,7376,"26011 20170227"
26011,20170228,7380,"26011 20170228"
26011,20170301,7384,"26011 20170301"
26011,20170302,7386,"26011 20170302"
26011,20170303,7394,"26011 20170303"
26011,20170304,7395,"26011 20170304"
26011,20170305,7393,"26011 20170305"
26011,20170306,7396,"26011 20170306"
26011,20170307,7396,"26011 20170307"
26011,20170308,7398,"26011 20170308"
26011,20170309,7418,"26011 20170309"
26011,20170310,7402,"26011 20170310"
26011,20170311,7399,"26011 20170311"
26011,20170312,7400,"26011 20170312"
26011,20170313,7401,"26011 20170313"
26011,20170314,7406,"26011 20170314"
26011,20170315,7406,"26011 20170315"
26011,20170316,7405,"26011 20170316"
26011,20170317,7408,"26011 20170317"
26011,20170318,7407,"26011 20170318"
26011,20170319,7406,"26011 20170319"
26011,20170320,7404,"26011 20170320"
26011,20170321,7409,"26011 20170321"
26011,20170322,7423,"26011 20170322"
26011,20170323,7427,"26011 20170323"
26011,20170324,7417,"26011 20170324"
26011,20170325,7426,"26011 20170325"
26011,20170326,7432,"26011 20170326"
26011,20170327,7430,"26011 20170327"
26011,20170328,7432,"26011 20170328"
26011,20170329,7436,"26011 20170329"
26011,20170330,7442,"26011 20170330"
26011,20170331,7445,"26011 20170331"
26011,20170401,7446,"26011 20170401"
26011,20170402,7449,"26011 20170402"
26011,20170403,7459,"26011 20170403"
26011,20170404,7471,"26011 20170404"
26011,20170405,7463,"26011 20170405"
26011,20170406,7467,"26011 20170406"
26011,20170407,7465,"26011 20170407"
26011,20170408,7460,"26011 20170408"
26011,20170409,7462,"26011 20170409"
26011,20170410,7462,"26011 20170410"
26011,20170411,7462,"26011 20170411"
26011,20170412,7472,"26011 20170412"
26011,20170413,7475,"26011 20170413"
26011,20170414,7478,"26011 20170414"
26011,20170415,7493,"26011 20170415"
26011,20170416,7494,"26011 20170416"
26011,20170417,7499,"26011 20170417"
26011,20170418,7498,"26011 20170418"
26011,20170419,7491,"26011 20170419"
26011,20170420,7494,"26011 20170420"
26011,20170421,7503,"26011 20170421"
26011,20170422,7509,"26011 20170422"
26011,20170423,7509,"26011 20170423"
26011,20170424,7507,"26011 20170424"
26011,20170425,7510,"26011 20170425"
26011,20170426,7506,"26011 20170426"
26011,20170427,7500,"26011 20170427"
26011,20170428,7507,"26011 20170428"
26011,20170502,7513,"26011 20170502"
26011,20170503,7513,"26011 20170503"
26011,20170504,7511,"26011 20170504"
26011,20170505,7515,"26011 20170505"
26011,20170506,7517,"26011 20170506"
26011,20170507,7514,"26011 20170507"
26011,20170508,7522,"26011 20170508"
26011,20170509,7521,"26011 20170509"
26011,20170510,7525,"26011 20170510"
26011,20170511,7521,"26011 20170511"
